asset,entry_time,exit_time,entry_price,exit_price,direction,session,attempt,status,position_size,risk_amount,pnl,return_pct,holding_time,ref_close,date,day_of_week,duration_minutes
XAUUSD,2020-01-23 13:00:00+00:00,2020-01-23 14:44:00+00:00,1555.088,1562.8634399999999,short,us,1,sl_hit,129.95151000931708,1010.43016898683,-1020.5344706766983,-0.0101,0 days 01:44:00,1558.798,2020-01-23,Thursday,104.0
XAUUSD,2020-01-23 14:43:00+00:00,2020-01-23 16:00:00+00:00,1561.7348249999998,1562.358,short,london,2,session_close,125.51858598084476,980.1337345552008,-88.02138216418678,-0.0008980548170207832,0 days 01:17:00,1557.035,2020-01-23,Thursday,77.0
XAUUSD,2020-01-23 14:44:00+00:00,2020-01-23 21:00:00+00:00,1562.8634399999999,1562.455,short,us,2,session_close,127.99900473455206,1000.2248242800631,42.277665250970564,0.00042268162341802483,0 days 06:16:00,1558.798,2020-01-23,Thursday,376.0
XAUUSD,2020-01-24 00:00:00+00:00,2020-01-24 08:00:00+00:00,1560.575,1559.748,long,asian,1,session_close,136.32723883138192,1063.744403696431,-123.3800705505169,-0.001159865754609665,0 days 08:00:00,1554.075,2020-01-24,Friday,480.0
XAUUSD,2020-01-24 08:00:00+00:00,2020-01-24 15:10:00+00:00,1559.748,1567.5467399999998,short,london,1,sl_hit,125.56560684592556,979.253520733559,-989.0460559408946,-0.0101,0 days 07:10:00,1562.558,2020-01-24,Friday,430.0
XAUUSD,2020-01-24 13:00:00+00:00,2020-01-24 14:47:00+00:00,1557.785,1565.573925,short,us,1,sl_hit,128.47056569842357,1000.6476009325727,-1010.6540769418984,-0.0101,0 days 01:47:00,1562.285,2020-01-24,Friday,107.0
XAUUSD,2020-01-24 14:47:00+00:00,2020-01-24 15:26:00+00:00,1565.573925,1573.4017946249996,short,us,2,sl_hit,126.54031142773269,990.5410601631538,-1000.4464707647853,-0.0101,0 days 00:39:00,1562.285,2020-01-24,Friday,39.0
XAUUSD,2020-01-24 15:10:00+00:00,2020-01-24 15:30:00+00:00,1567.5467399999998,1575.3844736999997,short,london,2,sl_hit,123.67899922067484,969.3630601741501,-979.0566907758915,-0.0101,0 days 00:20:00,1562.558,2020-01-24,Friday,20.0
XAUUSD,2020-01-24 15:26:00+00:00,2020-01-24 21:00:00+00:00,1573.4017946249996,1571.498,short,us,3,session_close,124.63905898737222,980.5365954555059,227.48180461061116,0.002319972611577389,0 days 05:34:00,1562.285,2020-01-24,Friday,334.0
XAUUSD,2020-01-24 15:30:00+00:00,2020-01-24 16:00:00+00:00,1575.3844736999997,1570.078,short,london,3,session_close,121.82073764034513,959.5724932663911,636.8428154703962,0.006636734795331398,0 days 00:30:00,1562.558,2020-01-24,Friday,30.0
XAUUSD,2020-01-27 00:00:00+00:00,2020-01-27 08:00:00+00:00,1582.175,1578.225,long,asian,1,session_close,134.31012410016862,1062.510602990926,-541.1500962255815,-0.005093126550476438,0 days 08:00:00,1571.455,2020-01-27,Monday,480.0
XAUUSD,2020-01-27 08:00:00+00:00,2020-01-27 11:00:00+00:00,1578.225,1586.1161249999998,long,london,1,tp_hit,122.40851861060149,965.9409214210951,956.2815122068563,0.009899999999999711,0 days 03:00:00,1571.455,2020-01-27,Monday,180.0
XAUUSD,2020-01-27 13:00:00+00:00,2020-01-27 21:00:00+00:00,1583.358,1582.598,long,us,1,session_close,124.14266558815038,982.811413501612,-104.17653998200929,-0.0010599850444435077,0 days 08:00:00,1571.455,2020-01-27,Monday,480.0
XAUUSD,2020-01-28 00:00:00+00:00,2020-01-28 08:00:00+00:00,1581.095,1578.045,long,asian,1,session_close,133.7173417193359,1057.0991020286701,-418.40888326425517,-0.003958085693775448,0 days 08:00:00,1578.008,2020-01-28,Tuesday,480.0
XAUUSD,2020-01-28 08:00:00+00:00,2020-01-28 15:25:00+00:00,1578.045,1570.154775,short,london,1,tp_hit,123.63446372482146,975.5037365431637,965.7486991777602,0.009900000000000289,0 days 07:25:00,1583.728,2020-01-28,Tuesday,445.0
XAUUSD,2020-01-28 13:00:00+00:00,2020-01-28 21:00:00+00:00,1573.805,1568.568,short,us,1,session_close,124.76382373951341,981.7696481017919,643.5704484428238,0.006555208237361368,0 days 08:00:00,1582.648,2020-01-28,Tuesday,480.0
XAUUSD,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,1568.025,1568.805,short,asian,1,session_close,134.29824310148564,1052.9150131960275,-115.28177975111541,-0.001094882096905315,0 days 08:00:00,1577.065,2020-01-29,Wednesday,480.0
XAUUSD,2020-01-29 08:00:00+00:00,2020-01-29 16:00:00+00:00,1568.805,1569.635,short,london,1,session_close,125.59384034790266,985.1612235349413,-114.09449972409948,-0.0011581302328841896,0 days 08:00:00,1570.168,2020-01-29,Wednesday,480.0
XAUUSD,2020-01-29 13:00:00+00:00,2020-01-29 21:00:00+00:00,1570.835,1576.985,long,us,1,session_close,125.81911564056409,988.2053525862201,763.9055076635899,0.007730230418853554,0 days 08:00:00,1568.978,2020-01-29,Wednesday,480.0
XAUUSD,2020-01-30 00:00:00+00:00,2020-01-30 08:00:00+00:00,1576.575,1581.448,long,asian,1,session_close,133.42368049709205,1051.7621953985163,639.6559731083506,0.006081754753183374,0 days 08:00:00,1567.978,2020-01-30,Thursday,480.0
XAUUSD,2020-01-30 08:00:00+00:00,2020-01-30 14:35:00+00:00,1581.448,1573.54076,long,london,1,sl_hit,124.44548015966382,984.0202785377003,-993.8604813230772,-0.0101,0 days 06:35:00,1569.765,2020-01-30,Thursday,395.0
XAUUSD,2020-01-30 13:00:00+00:00,2020-01-30 14:36:00+00:00,1580.445,1572.542775,long,us,1,sl_hit,126.02076094553755,995.8444076628559,-1005.8028517394845,-0.0101,0 days 01:36:00,1576.865,2020-01-30,Thursday,96.0
XAUUSD,2020-01-30 14:35:00+00:00,2020-01-30 16:00:00+00:00,1573.54076,1583.825,long,london,2,session_close,123.80761890457296,974.0816737244695,1263.5264499059151,0.01297146311227408,0 days 01:25:00,1569.765,2020-01-30,Thursday,85.0
XAUUSD,2020-01-30 14:36:00+00:00,2020-01-30 21:00:00+00:00,1572.542775,1576.748,long,us,2,session_close,125.37482538692207,985.7863791454612,517.3714862962842,0.005248312385334162,0 days 06:24:00,1576.865,2020-01-30,Thursday,384.0
XAUUSD,2020-01-31 00:00:00+00:00,2020-01-31 08:00:00+00:00,1574.735,1576.835,short,asian,1,session_close,134.39197771429784,1058.1587551296,-292.8047407513398,-0.0027671154194200093,0 days 08:00:00,1581.555,2020-01-31,Friday,480.0
