asset,entry_time,exit_time,entry_price,exit_price,direction,session,attempt,status,position_size,risk_amount,pnl,return_pct,holding_time,ref_close,date,day_of_week,duration_minutes
WTI,2020-01-30 14:45:00+00:00,2020-01-30 17:17:00+00:00,52.547560649999994,51.759347240249994,short,us,3,tp_hit,3695.5865761633877,970.9702987413485,2893.4914902492446,0.029800000000000267,0 days 02:32:00,53.105,2020-01-30,Thursday,152.0
WTI,2020-01-31 00:00:00+00:00,2020-01-31 00:58:00+00:00,52.855,53.119274999999995,long,asian,1,tp_hit,3878.9240945676725,1025.1026650918632,1004.6006117900259,0.0098,0 days 00:58:00,52.355,2020-01-31,Friday,58.0
WTI,2020-01-31 08:00:00+00:00,2020-01-31 09:32:00+00:00,52.805,52.540974999999996,long,london,1,sl_hit,3881.6477524701836,1024.8520478459548,-1045.349088802874,-0.0102,0 days 01:32:00,52.076,2020-01-31,Friday,92.0
WTI,2020-01-31 09:32:00+00:00,2020-01-31 10:13:00+00:00,52.540974999999996,52.278270125,long,london,2,sl_hit,3861.361754165913,1014.3985569579261,-1034.6865280970846,-0.0102,0 days 00:41:00,52.076,2020-01-31,Friday,41.0
WTI,2020-01-31 10:13:00+00:00,2020-01-31 14:03:00+00:00,52.278270125,52.016878774375,long,london,3,sl_hit,3841.1817731391166,1004.0516916769552,-1024.1327255104943,-0.0102,0 days 03:50:00,52.076,2020-01-31,Friday,230.0
WTI,2020-01-31 13:00:00+00:00,2020-01-31 14:02:00+00:00,52.305,52.043475,short,us,1,tp_hit,3823.3637841272243,999.905213643841,979.9071093709913,0.009800000000000272,0 days 01:02:00,52.766,2020-01-31,Friday,62.0
WTI,2020-02-03 00:00:00+00:00,2020-02-03 00:06:00+00:00,50.995,50.740024999999996,short,asian,1,tp_hit,4059.804573820121,1035.1486712097635,1014.4456977855971,0.009800000000000279,0 days 00:06:00,51.606,2020-02-03,Monday,6.0
WTI,2020-02-03 08:00:00+00:00,2020-02-03 10:17:00+00:00,51.525,51.782624999999996,short,london,1,sl_hit,3857.585111778207,993.8103644218503,-1013.6865717102874,-0.0102,0 days 02:17:00,51.606,2020-02-03,Monday,137.0
WTI,2020-02-03 10:17:00+00:00,2020-02-03 13:50:00+00:00,51.782624999999996,51.26479875,short,london,2,tp_hit,3799.241535958351,983.6734987047473,1947.6735274354535,0.019800000000000546,0 days 03:33:00,51.606,2020-02-03,Monday,213.0
WTI,2020-02-03 13:00:00+00:00,2020-02-03 13:50:00+00:00,51.516,51.25842,short,us,1,tp_hit,3919.963835459126,1009.704284737551,989.5101990428,0.0098,0 days 00:50:00,51.606,2020-02-03,Monday,50.0
